EventID,TrackID,SectionID,Class,Frame,X,Y,DateTime
1516,4642,Haltelinie,person,13740,491,217,2022-10-17 18:41:27
1517,4644,Querschnitt_Straße,person,13745,771,347,2022-10-17 18:41:27
1518,4646,FG2,person,13759,182,362,2022-10-17 18:41:27
1519,4649,FG2,person,13778,225,409,2022-10-17 18:41:28
1520,4651,Querschnitt_Straße,person,13838,724,378,2022-10-17 18:41:31
1521,4653,Querschnitt_Straße,person,13767,761,353,2022-10-17 18:41:28
1522,4657,Haltelinie,person,13818,512,210,2022-10-17 18:41:30
1523,4657,FG1,person,13798,517,204,2022-10-17 18:41:29
1524,4657,FG2,person,14080,274,456,2022-10-17 18:41:44
1525,4665,Querschnitt_Straße,person,13867,673,412,2022-10-17 18:41:33
1526,4666,FG1,person,14001,771,311,2022-10-17 18:41:40
1527,4666,FG2,person,13806,298,476,2022-10-17 18:41:30
1528,4676,FG1,person,13852,643,257,2022-10-17 18:41:32
1529,4678,Querschnitt_Straße,person,13863,705,390,2022-10-17 18:41:33
1530,4705,FG1,person,14030,601,239,2022-10-17 18:41:41
1531,4711,FG1,person,14102,563,223,2022-10-17 18:41:45
1532,4711,FG2,person,14378,193,375,2022-10-17 18:41:58
1533,4718,Haltelinie,car,14507,324,274,2022-10-17 18:42:05
1534,4718,Querschnitt_Straße,car,14540,650,420,2022-10-17 18:42:07
1535,4724,FG1,person,14642,750,302,2022-10-17 18:42:12
1536,4724,FG2,person,14382,281,463,2022-10-17 18:41:59
1537,4729,FG1,person,14658,720,289,2022-10-17 18:42:12
1538,4729,FG2,person,14398,249,434,2022-10-17 18:41:59
1539,4731,FG1,unclear,14403,789,317,2022-10-17 18:42:00
1540,4731,Querschnitt_Straße,unclear,14433,788,334,2022-10-17 18:42:01
1541,4761,FG1,person,15132,592,236,2022-10-17 18:42:36
1542,4761,FG2,person,14878,192,373,2022-10-17 18:42:23
1543,4764,FG2,person,14912,189,373,2022-10-17 18:42:25
1544,4769,FG1,person,15231,608,242,2022-10-17 18:42:41
1545,4769,FG2,person,14910,248,430,2022-10-17 18:42:25
1546,4773,FG2,person,14886,287,468,2022-10-17 18:42:24
1547,4783,Haltelinie,car,14720,328,270,2022-10-17 18:42:16
1548,4783,Querschnitt_Straße,car,14735,687,401,2022-10-17 18:42:16
1549,4796,FG1,person,15063,735,295,2022-10-17 18:42:33
1550,4796,FG2,person,14869,305,485,2022-10-17 18:42:23
1551,4801,FG2,person,14882,389,574,2022-10-17 18:42:24
1552,4801,Querschnitt_Straße,person,14897,730,374,2022-10-17 18:42:24
1553,4807,Haltelinie,car,15231,336,271,2022-10-17 18:42:41
1554,4807,Querschnitt_Straße,car,15255,703,400,2022-10-17 18:42:42
1555,4810,FG1,person,15182,787,316,2022-10-17 18:42:39
1556,4810,FG2,person,14882,359,539,2022-10-17 18:42:24
1557,4810,Querschnitt_Straße,person,15185,793,329,2022-10-17 18:42:39
1558,4816,FG2,person,14890,186,365,2022-10-17 18:42:24
1559,4820,Haltelinie,car,15271,415,243,2022-10-17 18:42:43
1560,4820,Querschnitt_Straße,car,15312,763,351,2022-10-17 18:42:45
1561,4825,Querschnitt_Straße,person,14988,664,416,2022-10-17 18:42:29
1562,4831,Querschnitt_Straße,unclear,15075,787,335,2022-10-17 18:42:33
1563,4833,FG1,person,15248,603,240,2022-10-17 18:42:42
1564,4838,Querschnitt_Straße,person,14960,639,433,2022-10-17 18:42:28
1565,4861,Haltelinie,car,15370,419,243,2022-10-17 18:42:48
1566,4861,Querschnitt_Straße,car,15403,753,353,2022-10-17 18:42:50
1567,4864,FG2,person,15114,205,389,2022-10-17 18:42:35
1568,4866,Querschnitt_Straße,person,15020,753,359,2022-10-17 18:42:31
1569,4870,Haltelinie,car,15301,342,271,2022-10-17 18:42:45
1570,4870,Querschnitt_Straße,car,15327,701,393,2022-10-17 18:42:46
1571,4871,Haltelinie,car,15323,416,241,2022-10-17 18:42:46
1572,4871,Querschnitt_Straße,car,15357,750,362,2022-10-17 18:42:47
1573,4884,FG1,person,15123,782,313,2022-10-17 18:42:36
1574,4894,Haltelinie,person,15202,489,215,2022-10-17 18:42:40
1575,4899,Haltelinie,car,15422,415,245,2022-10-17 18:42:51
1576,4899,Querschnitt_Straße,car,15447,755,357,2022-10-17 18:42:52
1577,4909,FG1,person,15294,555,220,2022-10-17 18:42:44
1578,4913,FG1,person,15298,778,312,2022-10-17 18:42:44
1579,4913,Querschnitt_Straße,person,15714,741,365,2022-10-17 18:43:05
1580,4914,FG1,person,15594,644,257,2022-10-17 18:42:59
1581,4932,Querschnitt_Straße,person,15544,785,336,2022-10-17 18:42:57
1582,4940,Haltelinie,person,15504,181,329,2022-10-17 18:42:55
1583,4940,Querschnitt_Straße,person,15536,534,517,2022-10-17 18:42:56
1584,4944,Querschnitt_Straße,person,15537,785,335,2022-10-17 18:42:56
1585,4955,FG1,person,15642,709,285,2022-10-17 18:43:02
1586,4959,Querschnitt_Straße,person,15652,782,336,2022-10-17 18:43:02
1587,4964,Querschnitt_Straße,person,15860,758,355,2022-10-17 18:43:13
1588,4970,Haltelinie,car,16347,345,269,2022-10-17 18:43:37
1589,4970,Querschnitt_Straße,car,16378,697,402,2022-10-17 18:43:38
1590,4973,FG1,person,16074,719,288,2022-10-17 18:43:23
1591,4973,Querschnitt_Straße,person,15974,743,364,2022-10-17 18:43:18
1592,4977,FG1,person,15975,760,304,2022-10-17 18:43:18
1593,4977,Querschnitt_Straße,person,15902,701,392,2022-10-17 18:43:15
1594,4985,FG1,person,15992,654,261,2022-10-17 18:43:19
1595,4985,Querschnitt_Straße,person,16195,675,412,2022-10-17 18:43:29
1596,4994,FG1,person,16001,792,318,2022-10-17 18:43:20
1597,4994,Querschnitt_Straße,person,15918,735,371,2022-10-17 18:43:15
1598,4996,FG1,person,15939,789,316,2022-10-17 18:43:16
1599,4996,Querschnitt_Straße,person,15947,789,333,2022-10-17 18:43:17
1600,4999,Querschnitt_Straße,person,15946,750,354,2022-10-17 18:43:17
1601,5006,FG1,person,16019,771,310,2022-10-17 18:43:20
1602,5013,Haltelinie,car,16310,421,240,2022-10-17 18:43:35
1603,5013,Querschnitt_Straße,car,16354,765,353,2022-10-17 18:43:37
1604,5030,FG2,person,16714,297,481,2022-10-17 18:43:55
1605,5033,FG2,person,16700,244,426,2022-10-17 18:43:55
1606,5051,FG2,person,16673,362,550,2022-10-17 18:43:53
1607,5059,Querschnitt_Straße,person,16380,771,346,2022-10-17 18:43:39
1608,5065,FG2,person,16727,290,476,2022-10-17 18:43:56
1609,5078,FG2,person,16684,335,518,2022-10-17 18:43:54
1610,5084,Haltelinie,person,16895,474,223,2022-10-17 18:44:04
1611,5084,FG2,person,16709,217,404,2022-10-17 18:43:55
1612,5089,Haltelinie,car,17061,416,242,2022-10-17 18:44:13
1613,5089,Querschnitt_Straße,car,17114,757,358,2022-10-17 18:44:15
1614,5110,Haltelinie,car,17113,414,245,2022-10-17 18:44:15
1615,5110,Querschnitt_Straße,car,17154,752,355,2022-10-17 18:44:17
1616,5121,FG2,person,16787,237,420,2022-10-17 18:43:59
1617,5125,Haltelinie,car,17161,435,238,2022-10-17 18:44:18
1618,5125,Querschnitt_Straße,car,17202,773,345,2022-10-17 18:44:20
1619,5127,Haltelinie,car,17086,323,274,2022-10-17 18:44:14
1620,5127,Querschnitt_Straße,car,17120,679,416,2022-10-17 18:44:16
1621,5130,Haltelinie,car,17131,339,272,2022-10-17 18:44:16
1622,5130,Querschnitt_Straße,car,17163,684,401,2022-10-17 18:44:18
1623,5138,FG1,person,16971,756,303,2022-10-17 18:44:08
1624,5146,FG1,person,17105,781,314,2022-10-17 18:44:15
1625,5146,FG2,person,16879,269,452,2022-10-17 18:44:03
